feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy
age,10.843247309082713,positive,RandomForest,119,1,House,174,0.9901960784313726
years_of_staffer_experience,8.574187871377372,positive,RandomForest,119,1,House,174,0.9901960784313726
staffer_turnover_rate,8.103967808277655,positive,RandomForest,119,1,House,174,0.9901960784313726
region_Southeast,5.297178349963316,negative,RandomForest,119,1,House,174,0.9901960784313726
race_id_Caucasian,4.059533816042154,neutral,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Protestant Christian,3.1231863760190346,neutral,RandomForest,119,1,House,174,0.9901960784313726
committee_membership,2.7981906365065616,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Catholic,2.1909265128787205,positive,RandomForest,119,1,House,174,0.9901960784313726
military_service,1.8928256289745802,negative,RandomForest,119,1,House,174,0.9901960784313726
region_Northeast,1.6931043317989078,positive,RandomForest,119,1,House,174,0.9901960784313726
is_married,1.4726261963826566,neutral,RandomForest,119,1,House,174,0.9901960784313726
region_Mid-Atlantic,1.3794568086339785,negative,RandomForest,119,1,House,174,0.9901960784313726
region_Far West,1.318086642680597,positive,RandomForest,119,1,House,174,0.9901960784313726
gender_M,1.2997157571655402,neutral,RandomForest,119,1,House,174,0.9901960784313726
region_Southwest,1.2952804189512415,negative,RandomForest,119,1,House,174,0.9901960784313726
region_Great Lakes,1.1954320319773761,positive,RandomForest,119,1,House,174,0.9901960784313726
gender_F,1.0646528834930127,positive,RandomForest,119,1,House,174,0.9901960784313726
region_Plains,1.0324888450084038,positive,RandomForest,119,1,House,174,0.9901960784313726
region_Rocky Mountain,0.9426415515196155,negative,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Jewish,0.8529741630625434,positive,RandomForest,119,1,House,174,0.9901960784313726
race_id_Hispanic,0.5469362910708875,positive,RandomForest,119,1,House,174,0.9901960784313726
race_id_Black,0.5299533669376999,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Unaffiliation/Unknown,0.49822320256019437,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Mormon,0.34270943502056395,negative,RandomForest,119,1,House,174,0.9901960784313726
race_id_Biracial,0.28830901092452493,negative,RandomForest,119,1,House,174,0.9901960784313726
race_id_Asian American/Pacific Islander,0.2348624194289569,positive,RandomForest,119,1,House,174,0.9901960784313726
race_id_Arab,0.053362068404656314,positive,RandomForest,119,1,House,174,0.9901960784313726
race_id_Native American,0.022878874762280364,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Hindu,0.011717284191543768,positive,RandomForest,119,1,House,174,0.9901960784313726
cosponsorship_status,0.006719212885093062,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Muslim,0.0,positive,RandomForest,119,1,House,174,0.9901960784313726
clean_religion_Buddhist,0.0,positive,RandomForest,119,1,House,174,0.9901960784313726
party_Independent,0.0,neutral,RandomForest,119,1,House,174,0.9901960784313726
party_Democrat,62.035743713378906,positive,XGBoost,119,1,House,174,1.0
region_Far West,5.66942834854126,positive,XGBoost,119,1,House,174,1.0
committee_membership,3.9788694381713867,positive,XGBoost,119,1,House,174,1.0
years_of_experience,3.1722004413604736,positive,XGBoost,119,1,House,174,1.0
clean_religion_Protestant Christian,2.8520758152008057,neutral,XGBoost,119,1,House,174,1.0
region_Southeast,2.3359057903289795,negative,XGBoost,119,1,House,174,1.0
is_married,1.9800212383270264,neutral,XGBoost,119,1,House,174,1.0
military_service,1.7814804315567017,negative,XGBoost,119,1,House,174,1.0
region_Mid-Atlantic,1.7246861457824707,negative,XGBoost,119,1,House,174,1.0
region_Southwest,1.7236826419830322,negative,XGBoost,119,1,House,174,1.0
age,1.6268064975738525,positive,XGBoost,119,1,House,174,1.0
race_id_Hispanic,1.5419780015945435,positive,XGBoost,119,1,House,174,1.0
years_of_staffer_experience,1.5382612943649292,positive,XGBoost,119,1,House,174,1.0
region_Rocky Mountain,1.530554175376892,negative,XGBoost,119,1,House,174,1.0
staffer_turnover_rate,1.5295681953430176,positive,XGBoost,119,1,House,174,1.0
region_Plains,1.519790768623352,positive,XGBoost,119,1,House,174,1.0
clean_religion_Catholic,1.0974009037017822,positive,XGBoost,119,1,House,174,1.0
race_id_Caucasian,0.9938175678253174,neutral,XGBoost,119,1,House,174,1.0
region_Great Lakes,0.8196225166320801,positive,XGBoost,119,1,House,174,1.0
gender_F,0.5481075644493103,positive,XGBoost,119,1,House,174,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,174,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,174,1.0
race_id_Native American,0.0,positive,XGBoost,119,1,House,174,1.0
region_Northeast,0.0,positive,XGBoost,119,1,House,174,1.0
race_id_Black,0.0,positive,XGBoost,119,1,House,174,1.0
race_id_Biracial,0.0,negative,XGBoost,119,1,House,174,1.0
race_id_Asian American/Pacific Islander,0.0,positive,XGBoost,119,1,House,174,1.0
race_id_Arab,0.0,positive,XGBoost,119,1,House,174,1.0
clean_religion_Unaffiliation/Unknown,0.0,positive,XGBoost,119,1,House,174,1.0
clean_religion_Muslim,0.0,positive,XGBoost,119,1,House,174,1.0
clean_religion_Mormon,0.0,negative,XGBoost,119,1,House,174,1.0
clean_religion_Jewish,0.0,positive,XGBoost,119,1,House,174,1.0
clean_religion_Hindu,0.0,positive,XGBoost,119,1,House,174,1.0
cosponsorship_status,0.0,positive,XGBoost,119,1,House,174,1.0
clean_religion_Buddhist,0.0,positive,XGBoost,119,1,House,174,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,174,1.0
party_Republican,9.52948993658321,positive,LogisticRegression,119,1,House,175,0.8699763593380615
party_Democrat,9.529122815567884,negative,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Caucasian,6.390681358514974,positive,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Hispanic,5.3483585685464305,negative,LogisticRegression,119,1,House,175,0.8699763593380615
military_service,5.1838501858527115,positive,LogisticRegression,119,1,House,175,0.8699763593380615
region_Plains,4.95758861147105,positive,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Catholic,4.796191111351835,positive,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Biracial,4.611503560433264,positive,LogisticRegression,119,1,House,175,0.8699763593380615
region_Far West,4.317571877142385,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Southwest,3.310381472734594,negative,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Black,3.221488054523583,negative,LogisticRegression,119,1,House,175,0.8699763593380615
cosponsorship_status,3.1413818761375203,positive,LogisticRegression,119,1,House,175,0.8699763593380615
is_married,3.1077725830216494,positive,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Jewish,3.02467735391666,negative,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Protestant Christian,2.973135057100677,positive,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Arab,2.5309292943849555,negative,LogisticRegression,119,1,House,175,0.8699763593380615
gender_M,2.1245958611161644,positive,LogisticRegression,119,1,House,175,0.8699763593380615
gender_F,2.1242287401008357,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Mid-Atlantic,2.086782617768677,positive,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Native American,2.0502567694410394,positive,LogisticRegression,119,1,House,175,0.8699763593380615
age,2.0475279544510108,negative,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Asian American/Pacific Islander,1.9512986499189815,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Southeast,1.816678079923753,positive,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Unaffiliation/Unknown,1.8034600612695333,negative,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Muslim,1.670072442191078,negative,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Hindu,1.5512163679293078,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Northeast,0.9768678092367774,negative,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Mormon,0.8001813779457032,positive,LogisticRegression,119,1,House,175,0.8699763593380615
committee_membership,0.7895776997329016,negative,LogisticRegression,119,1,House,175,0.8699763593380615
staffer_turnover_rate,0.6721202957629374,positive,LogisticRegression,119,1,House,175,0.8699763593380615
clean_religion_Buddhist,0.519714200076308,negative,LogisticRegression,119,1,House,175,0.8699763593380615
years_of_experience,0.43769275082068465,negative,LogisticRegression,119,1,House,175,0.8699763593380615
years_of_staffer_experience,0.3477435759965384,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Great Lakes,0.18151595975083326,negative,LogisticRegression,119,1,House,175,0.8699763593380615
region_Rocky Mountain,0.0743450692835508,negative,LogisticRegression,119,1,House,175,0.8699763593380615
party_Independent,0.0,neutral,LogisticRegression,119,1,House,175,0.8699763593380615
race_id_Caucasian,11.42440475041319,neutral,RandomForest,119,1,House,175,0.9952718676122931
age,11.170457422545619,negative,RandomForest,119,1,House,175,0.9952718676122931
party_Republican,8.630358879967119,neutral,RandomForest,119,1,House,175,0.9952718676122931
staffer_turnover_rate,8.329414032695109,negative,RandomForest,119,1,House,175,0.9952718676122931
years_of_experience,8.134056761164441,negative,RandomForest,119,1,House,175,0.9952718676122931
years_of_staffer_experience,7.53119929557719,negative,RandomForest,119,1,House,175,0.9952718676122931
party_Democrat,7.220557453523319,negative,RandomForest,119,1,House,175,0.9952718676122931
region_Far West,3.951473427764217,negative,RandomForest,119,1,House,175,0.9952718676122931
gender_F,3.5873969282594613,negative,RandomForest,119,1,House,175,0.9952718676122931
race_id_Black,3.0180332106559478,negative,RandomForest,119,1,House,175,0.9952718676122931
gender_M,2.761757507801863,neutral,RandomForest,119,1,House,175,0.9952718676122931
is_married,2.5856891116989176,neutral,RandomForest,119,1,House,175,0.9952718676122931
race_id_Hispanic,2.4410084127819003,negative,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Jewish,1.912320321898284,negative,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Catholic,1.9086476877218583,positive,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Protestant Christian,1.8073078392886652,neutral,RandomForest,119,1,House,175,0.9952718676122931
region_Northeast,1.4561186587514603,negative,RandomForest,119,1,House,175,0.9952718676122931
committee_membership,1.2995954996721732,negative,RandomForest,119,1,House,175,0.9952718676122931
military_service,1.2847123643608376,positive,RandomForest,119,1,House,175,0.9952718676122931
region_Southeast,1.1643283561663906,positive,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Unaffiliation/Unknown,1.1573619987970316,negative,RandomForest,119,1,House,175,0.9952718676122931
region_Great Lakes,1.0954115159948565,positive,RandomForest,119,1,House,175,0.9952718676122931
region_Southwest,1.0941510329842894,negative,RandomForest,119,1,House,175,0.9952718676122931
region_Mid-Atlantic,1.0455861117228733,positive,RandomForest,119,1,House,175,0.9952718676122931
race_id_Asian American/Pacific Islander,0.9680400803535528,negative,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Hindu,0.6256557726151584,negative,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Muslim,0.5806409022835957,negative,RandomForest,119,1,House,175,0.9952718676122931
region_Plains,0.4253981976759377,positive,RandomForest,119,1,House,175,0.9952718676122931
region_Rocky Mountain,0.3980336120069531,positive,RandomForest,119,1,House,175,0.9952718676122931
race_id_Biracial,0.31088947620140805,positive,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Buddhist,0.2497685435730873,negative,RandomForest,119,1,House,175,0.9952718676122931
race_id_Native American,0.19773648465732074,positive,RandomForest,119,1,House,175,0.9952718676122931
race_id_Arab,0.12581904305871894,negative,RandomForest,119,1,House,175,0.9952718676122931
cosponsorship_status,0.08428807050741292,positive,RandomForest,119,1,House,175,0.9952718676122931
clean_religion_Mormon,0.022381234859843745,positive,RandomForest,119,1,House,175,0.9952718676122931
party_Independent,0.0,neutral,RandomForest,119,1,House,175,0.9952718676122931
party_Democrat,58.022708892822266,negative,XGBoost,119,1,House,175,1.0
race_id_Caucasian,5.289574146270752,neutral,XGBoost,119,1,House,175,1.0
military_service,3.1266167163848877,positive,XGBoost,119,1,House,175,1.0
region_Mid-Atlantic,3.047544240951538,positive,XGBoost,119,1,House,175,1.0
clean_religion_Jewish,2.893094062805176,negative,XGBoost,119,1,House,175,1.0
region_Great Lakes,2.225034236907959,positive,XGBoost,119,1,House,175,1.0
clean_religion_Catholic,2.10494327545166,positive,XGBoost,119,1,House,175,1.0
region_Plains,1.982486605644226,positive,XGBoost,119,1,House,175,1.0
gender_F,1.8852388858795166,negative,XGBoost,119,1,House,175,1.0
region_Far West,1.8426464796066284,negative,XGBoost,119,1,House,175,1.0
race_id_Hispanic,1.7991976737976074,negative,XGBoost,119,1,House,175,1.0
years_of_experience,1.505561113357544,negative,XGBoost,119,1,House,175,1.0
years_of_staffer_experience,1.4947749376296997,negative,XGBoost,119,1,House,175,1.0
staffer_turnover_rate,1.4527816772460938,negative,XGBoost,119,1,House,175,1.0
region_Southeast,1.3517190217971802,positive,XGBoost,119,1,House,175,1.0
region_Northeast,1.3052059412002563,negative,XGBoost,119,1,House,175,1.0
region_Southwest,1.2850733995437622,negative,XGBoost,119,1,House,175,1.0
age,1.2633402347564697,negative,XGBoost,119,1,House,175,1.0
clean_religion_Unaffiliation/Unknown,1.236711025238037,negative,XGBoost,119,1,House,175,1.0
race_id_Asian American/Pacific Islander,1.199438214302063,negative,XGBoost,119,1,House,175,1.0
clean_religion_Protestant Christian,1.1828820705413818,neutral,XGBoost,119,1,House,175,1.0
is_married,1.1350406408309937,neutral,XGBoost,119,1,House,175,1.0
committee_membership,0.8024636507034302,negative,XGBoost,119,1,House,175,1.0
race_id_Black,0.5659284591674805,negative,XGBoost,119,1,House,175,1.0
cosponsorship_status,0.0,positive,XGBoost,119,1,House,175,1.0
clean_religion_Hindu,0.0,negative,XGBoost,119,1,House,175,1.0
region_Rocky Mountain,0.0,positive,XGBoost,119,1,House,175,1.0
clean_religion_Buddhist,0.0,negative,XGBoost,119,1,House,175,1.0
race_id_Arab,0.0,negative,XGBoost,119,1,House,175,1.0
clean_religion_Mormon,0.0,positive,XGBoost,119,1,House,175,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,175,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,175,1.0
clean_religion_Muslim,0.0,negative,XGBoost,119,1,House,175,1.0
race_id_Native American,0.0,positive,XGBoost,119,1,House,175,1.0
race_id_Biracial,0.0,positive,XGBoost,119,1,House,175,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,175,1.0
party_Democrat,28.462876153266826,negative,LogisticRegression,119,1,House,176,1.0
party_Republican,28.46276471105826,positive,LogisticRegression,119,1,House,176,1.0
race_id_Caucasian,4.585161736817867,positive,LogisticRegression,119,1,House,176,1.0
race_id_Black,3.6932112622887883,negative,LogisticRegression,119,1,House,176,1.0
region_Far West,3.2964938263638457,negative,LogisticRegression,119,1,House,176,1.0
region_Northeast,3.0493798886793724,negative,LogisticRegression,119,1,House,176,1.0
clean_religion_Protestant Christian,2.930172494611014,positive,LogisticRegression,119,1,House,176,1.0
region_Southeast,2.8284982181036913,positive,LogisticRegression,119,1,House,176,1.0
