"fec_id","name","incumbency","party_code","party","total_receipts","transfers_from_auth_cmte","total_disbursements","transfers_to_auth_cmte","cash_beginning","cash_end","cand_contr","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed","total_indiv_contributions","office_state","district","spec_elec","prim_elec","run_elec","gen_elec","gen_perc","other_cmte_contr","contr_from_party","coverage_end_date","indiv_refunds","cmte_refunds"
"S6IA00256","SAGE, NATHAN","C",1,"DEM",709397.6,0,375014.89,0,0,334382.71,0,0,0,0,0,0,706396.38,"IA",0,NA,NA,NA,NA,NA,3000,0,"06/30/2025",452,0
"S6IA00264","SCHOLTEN, JAMES","C",1,"DEM",175622.45,0,19020.68,0,0,156601.77,0,0,0,0,0,0,165617.45,"IA",0,NA,NA,NA,NA,NA,10005,0,"06/30/2025",0,0
"S6IA00272","WAHLS, ZACH P","C",1,"DEM",656637.9,0,30288.04,0,0,626349.86,0,0,0,0,0,0,652632.9,"IA",0,NA,NA,NA,NA,NA,4005,0,"06/30/2025",77,0
"S4IA00129","ERNST, JONI K","I",2,"REP",1790132.81,216040.61,625478.51,0,2239842.74,3404497.04,0,0,0,0,0,0,998729.59,"IA",0,NA,NA,NA,NA,NA,575350,0,"06/30/2025",9600,0
"S6IA00249","CARLIN, JAMES","C",2,"REP",125400.64,0,124689.22,0,0,711.42,0,105634.75,0,0,0,105634.75,19700.63,"IA",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",400,0
"S6IA00181","LAEHN, THOMAS RAYMOND DR.","C",3,"LIB",5059.44,0,2224.12,0,14557.32,17392.64,0,0,0,0,0,0,5059.44,"IA",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6ID00138","ROTH, DAVID JORDAN","C",1,"DEM",2287,0,2926.65,0,665.77,26.12,950,0,0,0,0,8087.48,1337,"ID",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",32,0
"S8ID00092","RISCH, JAMES E MR.","I",3,"UNK",821792.58,0,356828.26,0,2420364.56,2885328.88,0,0,0,0,0,0,552375.44,"ID",0,NA,NA,NA,NA,NA,237657.14,0,"06/30/2025",7784.45,0
"S6IL00151","DURBIN, RICHARD J.","I",1,"DEM",75429.94,35242.92,499729.07,0,1674787.22,1250488.09,0,0,0,0,0,0,32050.68,"IL",0,NA,NA,NA,NA,NA,7000,0,"06/30/2025",223672.55,49800
"S6IL00458","STRATTON, JULIANA","O",1,"DEM",1083702.54,0,417286.06,0,0,666416.48,0,0,0,0,0,0,1042902.35,"IL",0,NA,NA,NA,NA,NA,40800,0,"06/30/2025",17644,5000
"S6IL00474","KELLY, ROBIN","O",1,"DEM",2458390.06,2152081.69,253466.08,0,0,2204923.98,0,0,0,0,0,0,233308.37,"IL",0,NA,NA,NA,NA,NA,71750,0,"06/30/2025",25,0
"S6IL00482","KRISHNAMOORTHI, S RAJA","O",1,"DEM",12666603.68,10152394.49,907897.68,82603.27,0,11758706,0,0,0,0,0,0,2223382.34,"IL",0,NA,NA,NA,NA,NA,79250,0,"06/30/2025",213,0
"S6IL00581","RYAN, KEVIN","O",1,"DEM",12801.45,0,6331.55,0,0,6469.9,5040.55,0,0,0,0,0,7760.9,"IL",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6IL00391","BENNETT, DOUGLAS","O",2,"REP",1000,0,842.84,0,1453.77,1610.93,1000,0,0,0,0,115600,0,"IL",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6IL00425","GOODMAN, JOHN","O",2,"REP",27193.79,0,22310.12,0,0,4883.67,0,8362,0,0,0,8362,18831.79,"IL",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6IL00466","CHLEBEK, CASIMER MR.","O",2,"REP",25000,0,11505,0,0,13495,25000,0,0,0,0,0,0,"IL",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6IL00540","LONG, PAMELA DENISE DR.","O",2,"REP",8631.13,0,4008.62,0,0,4622.51,0,2637.99,0,0,0,2637.99,5993.14,"IL",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S0KS00315","MARSHALL, ROGER W","I",2,"REP",1136150.29,120296.51,110073.09,0,1705018.64,2731095.84,0,0,0,0,0,0,366853.78,"KS",0,NA,NA,NA,NA,NA,649000,0,"06/30/2025",7755.08,35000
"S6KY00211","STEVENSON, PAMELA","O",1,"DEM",225321.11,0,176655.83,0,0,48665.28,0,0,0,0,0,52610.62,219170.72,"KY",0,NA,NA,NA,NA,NA,1000,0,"06/30/2025",235,0
"S2KY00012","MCCONNELL, MITCH","I",2,"REP",46923.12,11008.48,868648.83,0,8093464.4,7271738.69,0,0,0,0,0,0,18653.82,"KY",0,NA,NA,NA,NA,NA,15000,0,"06/30/2025",581890.02,204912.37
"S6KY00237","CAMERON, DANIEL","O",2,"REP",893222.88,0,361190.13,0,0,532032.75,0,0,0,0,0,0,892222.88,"KY",0,NA,NA,NA,NA,NA,1000,0,"06/30/2025",0,0
"S6KY00260","FARIS, MICHAEL","O",2,"REP",3925.52,0,5806.76,0,0,-1881.24,2864.76,0,0,0,0,0,1060.76,"KY",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6KY00278","FARIS, MICHAEL JAMES","O",2,"REP",3925.52,0,5806.76,0,0,-1881.24,2864.76,0,0,0,0,0,1060.76,"KY",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6KY00286","BARR, GARLAND ANDY","O",2,"REP",3269336.09,825101.12,853170.45,0,3693077.64,6109243.28,0,0,0,0,0,0,1273231.06,"KY",0,NA,NA,NA,NA,NA,1082500,0,"06/30/2025",1100,1000
"S4LA00107","CASSIDY, WILLIAM M.","I",2,"REP",2689384.57,700097.76,530479.4,0,6580418.28,8739323.45,0,0,0,0,0,0,1099224.08,"LA",0,NA,NA,NA,NA,NA,785349.52,0,"06/30/2025",34891.97,0
"S6LA00318","FLEMING, JOHN C. JR.","C",2,"REP",4379833.78,0,2256078.22,0,18896.38,2142651.94,0,4e+06,0,2e+06,0,2528998,377333.78,"LA",0,NA,NA,NA,NA,NA,1000,0,"06/30/2025",-5900,0
"S6LA00532","WYATT, SAMUEL LEE MR.","C",2,"REP",132956.16,0,110739.49,0,0,22216.67,0,50100,0,0,0,50100,82062.64,"LA",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",1208.26,0
"S6LA00540","MIGUEZ, BLAKE","C",2,"REP",1821573.49,0,78986.41,0,0,1742587.08,0,1011253,0,0,0,1011253,798320.49,"LA",0,NA,NA,NA,NA,NA,12000,0,"06/30/2025",65.03,0
"S4MA00028","MARKEY, EDWARD SEN.","I",1,"DEM",1399495.12,598000,669540.33,0,1810686.97,2540641.76,0,0,0,0,0,0,491650.62,"MA",0,NA,NA,NA,NA,NA,256100,0,"06/30/2025",16879,2500
"S6MA00254","RIKLEEN, ALEXANDER","C",1,"DEM",29834.76,0,19159.95,0,0,10674.81,0,4711.76,0,0,0,4711.76,25123,"MA",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6ME00332","WOOD, JORDAN","C",1,"DEM",1606800.07,0,802732.33,0,0,804067.74,7100,250000,0,0,0,250000,1328659,"ME",0,NA,NA,NA,NA,NA,21000,0,"06/30/2025",5567.5,0
"S6ME00357","FAVREAU, TUCKER","C",1,"DEM",4724,0,675.98,0,0,4048.02,4674,0,0,0,0,0,50,"ME",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6ME00159","COLLINS, SUSAN M.","I",2,"REP",3254090.31,1455723.9,574482.05,0,2576308.9,5255917.16,0,0,0,0,0,0,1481564.93,"ME",0,NA,NA,NA,NA,NA,282600,0,"06/30/2025",32700,3200
"S6ME00316","CALABRESE, CARMEM VINCENT MR.","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"ME",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6ME00324","CALABRESE, CARMEN VINCENT MR.","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"ME",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6ME00282","RENCH, PHILLIP","C",3,"IND",54568.81,0,20464.92,0,0,34103.89,5.43,50000,0,0,0,50000,3701.34,"ME",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4MI00355","PETERS, GARY","I",1,"DEM",60934.19,4033.63,713483.38,0,7128329.47,6475780.28,0,0,0,0,0,0,18622.32,"MI",0,NA,NA,NA,NA,NA,9500,0,"06/30/2025",368468.94,234600
"S6MI00392","MCMORROW, MALLORY","O",1,"DEM",2145452.1,0,1318539.11,0,0,826912.99,0,0,0,0,0,0,2109893.88,"MI",0,NA,NA,NA,NA,NA,12400,0,"06/30/2025",28774.5,0
"S6MI00418","EL-SAYED, ABDUL","O",1,"DEM",1797545.12,0,697346.67,0,0,1100198.45,3500,0,0,0,0,0,1789005.79,"MI",0,NA,NA,NA,NA,NA,5000,0,"06/30/2025",273.33,0
"S6MI00426","STEVENS, HALEY","O",1,"DEM",2816630.31,1524792.89,860152.03,260750,0,1956478.28,0,0,0,0,0,0,1092629.59,"MI",0,NA,NA,NA,NA,NA,175501,0,"06/30/2025",867.5,0
"S6MI00459","TATE, JOSEPH ALLEN","O",1,"DEM",192821.78,0,122608.99,0,0,70212.79,0,0,0,0,0,0,187571.57,"MI",0,NA,NA,NA,NA,NA,5250,0,"06/30/2025",50,0
"S6MI00467","HOWARD, RACHEL ELIZABETH","O",1,"DEM",2490,0,4020.24,0,0,-1530.24,0,0,0,0,0,0,2490,"MI",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4MI00595","ROGERS, MICHAEL J","O",2,"REP",1176572.46,430470.6,309502.14,0,254731.44,1121801.76,0,0,0,0,0,5727.5,512122.03,"MI",0,NA,NA,NA,NA,NA,230500,0,"06/30/2025",8351.17,5000
"S6MI00384","HEURTEBISE, FREDERICK","O",2,"REP",10058.6,0,10058.6,0,0,0,0,0,0,0,0,0,10058.6,"MI",0,NA,NA,NA,NA,NA,0,0,"05/03/2025",0,0
"S6MN00465","LOPEZ FRANZEN, MELISA","O",1,"DEM",299376.29,0,299376.29,0,0,0,1e+05,0,0,0,0,0,191138.59,"MN",0,NA,NA,NA,NA,NA,5000,0,"07/15/2025",9304,0
"S6MN00499","CRAIG, ANGIE","O",1,"DEM",2486330.43,656802.62,670229.04,69857.15,0,1816101.39,0,373000,0,0,0,373000,1299024.32,"MN",0,NA,NA,NA,NA,NA,157200,0,"06/30/2025",1035,0
"S8MN00578","SMITH, TINA","I",1,"DEM",40859.39,0,368845.09,0,727733.84,399748.14,0,0,0,0,0,0,15204.03,"MN",0,NA,NA,NA,NA,NA,23000,0,"06/30/2025",108978,61000
"S4MN00486","RUOHO, MIKE","O",2,"REP",0,0,550,0,413.65,-136.35,0,0,0,0,0,0,0,"MN",0,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"S4MN00502","WHITE, ROYCE","O",2,"REP",329501.78,0,284483.43,0,138825.89,183844.24,0,0,0,0,0,75,325014.43,"MN",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",38832.51,0
"S6MN00457","SCHWARZE, ADAM","O",2,"REP",217632.28,0,120864.35,0,0,96767.93,0,0,0,0,0,0,215562.59,"MN",0,NA,NA,NA,NA,NA,1809.31,0,"06/30/2025",93.69,0
"S6MN00440","FLANAGAN, MARGARET","O",3,"DFL",1368959.28,0,585739.78,0,0,783219.5,1000,0,0,0,0,0,1319753.51,"MN",0,NA,NA,NA,NA,NA,45000,0,"06/30/2025",1196,0
"S4MN00551","PETERSEN, RAYMOND DAVID","O",2,"REP",104.2,0,104.2,0,0,0,104.2,0,0,0,0,0,0,"MN",NA,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6MS00109","ADLAKHA, SARAH ANNE DR","C",2,"REP",201126,0,409.11,0,0,200716.89,0,201000,0,0,0,252000,126,"MS",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S8MS00261","HYDE-SMITH, CINDY","I",2,"REP",1235827.27,329427.68,258289.94,0,476763.85,1454301.18,0,0,0,0,0,60000,481446.79,"MS",0,NA,NA,NA,NA,NA,424750,0,"06/30/2025",4100,11400
"S4MS00187","PINKINS, TY","C",3,"IND",39340.4,0,39563.69,0,5615.02,5391.73,0,0,0,0,0,0,35880.37,"MS",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4MT00217","HUMMERT, MICHAEL","C",1,"DEM",0,0,200,0,744.73,544.73,0,0,0,0,0,4850,0,"MT",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6MT00238","NEILL, REILLY","C",1,"DEM",78416.72,0,59843.2,0,1613.95,20187.47,39959.38,0,0,0,0,0,38290.82,"MT",0,NA,NA,NA,NA,NA,66.52,100,"06/30/2025",0,0
"S2MT00096","DAINES, STEVE","I",2,"REP",2060143.07,753489.32,567092.99,0,1758242.92,3251293,0,0,0,0,0,44813.08,521407.54,"MT",0,NA,NA,NA,NA,NA,718800,0,"06/30/2025",0,0
"S6NC00340","NICKEL, WILEY","O",1,"DEM",558817.19,0,452878.75,0,688991.16,794929.6,559.55,0,0,0,0,926858.01,513428.87,"NC",0,NA,NA,NA,NA,NA,38010,0,"06/30/2025",-3082.4,0
"S4NC00162","TILLIS, THOM R SEN","I",2,"REP",4508002.68,407543.88,1107281.68,2869.61,2238086.49,5638807.49,0,0,0,0,0,0,2632130.76,"NC",0,NA,NA,NA,NA,NA,1465000,0,"06/30/2025",29432.45,7000
"S6NC00373","BROWN, DON","O",2,"REP",69514.27,0,26706.23,0,840.61,43648.65,7561.02,0,0,0,0,8800,61953.25,"NC",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4NE00090","SASSE, BENJAMIN E.","C",2,"REP",0,0,2760,0,2470913.02,2468153.02,0,0,0,0,0,0,0,"NE",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6NE00129","RICKETTS, PETE","I",2,"REP",1556982.78,655814.78,621120.7,0,522918.62,1458780.7,0,0,0,0,0,6000,352254.25,"NE",0,NA,NA,NA,NA,NA,548859,0,"06/30/2025",11800,45500
"S4NE00207","OSBORN, DAN","C",3,"IND",260222.13,15000,199185.07,15000,63165.92,124202.98,0,0,0,0,0,9000,193041.05,"NE",0,NA,NA,NA,NA,NA,3500,0,"06/30/2025",2005,0
"S0NH00219","SHAHEEN, JEANNE","I",1,"DEM",158468.63,0,540983.04,0,1456085.32,1073570.91,0,0,0,0,0,0,101435.84,"NH",0,NA,NA,NA,NA,NA,54526.58,0,"06/30/2025",139201.49,89201.58
"S6NH00141","PAPPAS, CHRIS","O",1,"DEM",2470766.21,9135.88,862562.87,0,407584.23,2015787.57,0,0,0,0,0,0,1992400.31,"NH",0,NA,NA,NA,NA,NA,467050,500,"06/30/2025",4178.82,5000
"S6NH00158","GIOVONIZZI, MATTHEW S","O",3,"NON",4463.13,0,3227.1,0,0,1236.03,0,1850,0,0,0,1850,2498.13,"NH",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4NJ00185","BOOKER, CORY A.","I",1,"DEM",11346013.09,2105000,2894689.13,0,11192485.99,19643809.95,0,0,0,0,0,0,8768426.01,"NJ",0,NA,NA,NA,NA,NA,322025,0,"06/30/2025",94384.4,5525
"S0NM00058","LUJAN, BEN RAY","I",1,"DEM",2119605.71,563120,652763.01,0,1213792.89,2680635.59,0,0,0,0,0,0,1094558.7,"NM",0,NA,NA,NA,NA,NA,460000,0,"06/30/2025",9046.53,0
"S6OH00304","HUSTED, JON","I",2,"REP",3065595.64,1385583.29,415131.96,0,0,2650463.68,0,0,0,0,0,0,1019313.47,"OH",0,NA,NA,NA,NA,NA,656168.98,0,"06/30/2025",8868.99,0
"S2OK00186","MULLIN, MARKWAYNE","I",2,"REP",1805251.18,658409.92,271717.61,0,183016.79,1716550.36,0,0,0,0,0,430251.18,520103.14,"OK",0,NA,NA,NA,NA,NA,626738.12,0,"06/30/2025",3600,6500
"S8OR00207","MERKLEY, JEFFREY ALAN","I",1,"DEM",692171.12,0,294137.57,0,4266998.65,4665032.2,0,0,0,0,0,0,428203.62,"OR",0,NA,NA,NA,NA,NA,92000,0,"06/30/2025",1635.66,0
"S6RI00163","REED, JOHN F.","I",1,"DEM",1263603.42,0,319261.81,0,1588192.04,2532533.65,0,0,0,0,0,0,772257.64,"RI",0,NA,NA,NA,NA,NA,473000,0,"06/30/2025",5850,1000
"S4RI00051","MCKAY, RAYMOND TYLER MR","C",2,"REP",20765,0,19420.58,0,338.53,1682.95,0,0,0,0,0,689.51,20765,"RI",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",3300,0
"S6RI00262","WATERS, ALLEN","C",2,"REP",0,0,345.26,0,1888.97,1543.71,0,0,0,0,0,0,0,"RI",0,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"S2SC00145","BRUCE, CATHERINE FLEMING MS.","C",1,"DEM",0,0,0,0,0,5030.29,0,0,0,0,0,0,0,"SC",0,NA,NA,NA,NA,NA,0,0,"09/30/2025",0,0
"S6SC04197","FREEMAN, KYLE ODONNELL","C",1,"DEM",23988,0,24236.88,0,903.3,654.42,0,18500,0,0,0,25000,5488,"SC",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",200,0
"S6SC04239","ANDREWS, ANNIE","C",1,"DEM",1249437.17,0,577561.35,0,0,671875.82,0,0,0,0,0,5000,1239232.09,"SC",0,NA,NA,NA,NA,NA,10205,0,"06/30/2025",4035,0
"S6SC04288","JOHNSON, LEE","",1,"DEM",567119.3,0,117224.5,0,0,449894.8,0,5e+05,0,0,0,5e+05,66919.3,"SC",0,NA,NA,NA,NA,NA,0,200,"06/30/2025",0,0
"S0SC00149","GRAHAM, LINDSEY O.","I",2,"REP",2620665.04,1607033.33,2627491.69,40000,15623617.29,15616790.64,0,0,0,0,0,0,460424.19,"SC",0,NA,NA,NA,NA,NA,226750,0,"06/30/2025",11000,0
"S6SC04213","LYNCH, MARK","C",2,"REP",5280951.55,0,195110.06,0,0,5085841.49,0,5050000,0,0,0,5050000,174532.46,"SC",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",26.03,0
"S6SD01125","BEAUDION, JULIAN C","C",1,"DEM",85413.4,0,41688.46,0,0,43724.94,0,0,0,0,0,0,85413.4,"SD",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4SD00049","ROUNDS, MIKE","I",2,"REP",874412.61,41000,241264.12,0,1870029.07,2503177.56,0,0,0,0,0,0,412602.78,"SD",0,NA,NA,NA,NA,NA,342550,0,"06/30/2025",5000,0
"S6SD01117","BENGS, BRIAN","C",3,"IND",78117.44,0,59502.38,0,0,18615.06,0,0,0,0,0,0,78117.44,"SD",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",575,0
"S0TN00169","HAGERTY, BILL","I",2,"REP",2561703,491073.24,835970.74,0,1927469.07,3653201.33,0,0,0,0,0,0,1486079.76,"TN",0,NA,NA,NA,NA,NA,584550,0,"06/30/2025",45100,2250
"S6TX00396","SWANSON, MICHAEL","C",1,"DEM",2503.93,0,1329.78,0,0,1174.15,0,1620,0,0,0,1698.06,722,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6TX00412","VIRTS, TERRY","C",1,"DEM",201255.09,0,115652.74,0,0,85602.35,0,50000,0,0,0,125374.05,146255.09,"TX",0,NA,NA,NA,NA,NA,5000,0,"06/30/2025",125,0
"S0TX00365","BIERSCHWALE, VIRGIL","C",2,"REP",5980,0,0,0,0,5980,2350,0,0,0,0,0,3630,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S2TX00106","CORNYN, JOHN SEN","I",2,"REP",2389703.5,1288169.42,604632.59,0,4122282.66,5907353.57,0,0,0,0,0,0,731830.81,"TX",0,NA,NA,NA,NA,NA,296009.44,0,"06/30/2025",3475,0
"S6TX00305","ALLEN, KEITH","C",2,"REP",75050.33,0,63386.39,0,944.54,12608.48,0,65000,0,0,0,65000,10050.33,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6TX00321","SCHMOKER, TONY","C",2,"REP",2500,0,2500,0,3650,3650,0,2500,0,0,0,5533.55,0,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6TX00347","MCNABB, BARRETT ANTHONY","C",2,"REP",215163,0,36392.35,0,0,178770.65,0,0,200100,0,0,200100,15058,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6TX00388","PAXTON, WARREN KENNETH JR.","C",2,"REP",2908591.18,0,391139.77,0,0,2517451.41,0,0,0,0,0,0,2908567.76,"TX",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",7000,0
"S6VA00093","WARNER, MARK ROBERT","I",1,"DEM",6117626.41,2165506,1541155.63,0,5553233.82,10129704.6,0,0,0,0,0,0,2774248.14,"VA",0,NA,NA,NA,NA,NA,972500,0,"06/30/2025",96093.5,2500
"S6VA00143","FARINGTON, KIM","C",2,"REP",54697.89,0,37710.25,0,218.58,17206.22,0,47000,0,0,0,47000,7697.59,"VA",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S4WV00357","SHREWSBURY, ZACHARY C","",1,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,0,"WV",0,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"S4WV00159","CAPITO, SHELLEY MOORE","I",2,"REP",1253828.62,123732.7,146952.64,0,2311365.21,3418241.19,0,0,0,0,0,0,507895.92,"WV",0,NA,NA,NA,NA,NA,622200,0,"06/30/2025",0,0
"S6WV00147","EVANS, JONATHAN DERRICK","C",2,"REP",583773.15,0,561255.25,0,60930.78,83448.68,0,0,0,0,0,0,573706.76,"WV",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",922.7,0
"S6WV00154","GAASERUD, ALEXANDER","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"WV",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S6WV00162","WILLIS, THOMAS EDWARD II","C",2,"REP",1e+05,0,0,0,0,1e+05,0,1e+05,0,0,0,1e+05,0,"WV",0,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"S0WY00137","LUMMIS, CYNTHIA MARIE MRS.","I",2,"REP",864441.04,186763.25,240225.69,0,677339.73,1301555.08,0,0,0,0,0,0,237177.79,"WY",0,NA,NA,NA,NA,NA,440500,0,"06/30/2025",0,0
